query,reference,prediction
ED_aapmoal,HS-en-dou-kon-ze-der-ook-in,0.7391934412983433
ED_aapmoal,HS-vraauwen-mit-laange-widde-klaiden-aan,0.7375410035532125
ED_aapmoal,GD-binnen-twij-tellen-lag-e-zulf-ook-in-zien-waarme-nussie,0.7535609100171263
ED_aapmoal,RB-mor-naargens-zain-ze-hom,0.7215966046438973
ED_aapmoal,RB-over-zien-wang-kropt-n-dikke-troan,0.7982956692336522
ED_aapmoal,HS-mor-daandere-bloumbollen-raipen-heur-tot-order,0.7892591530365937
ED_aapmoal,RB-hai-vertelt-dat-e-praai-verkocht-andievie-spinoazie-witlof-woddeltjes-boontjes-en-nog-veul-meer-gruinten,0.82942924218282
ED_aapmoal,RB-hai-vaalt-achterover-op-dgrond,0.769065270643164
ED_aapmoal,GD-langzoam-ston-paulien-op-en-luip-noar-de-raande-van-t-teneel-en-boog-noar-ale-kaanten,0.7972670697233994
ED_aapmoal,HS-dou-zover-graacht-hin-zoefde,0.7253548806051109
ED_aapmoal,HS-en-wat-doaronder-zat-was-ain-groot-gehaaim,0.7795792534866947
ED_aapmoal,RB-as-der-mor-wat-veur-heur-te-vreten-was,0.7491920118761384
ED_aapmoal,GD-en-weg-was-de-grode-schouwburg-mit-mensen,0.770249866601995
ED_aapmoal,GD-ze-keek-noar-t-nachtkassie-mor-kon-de-staine-nait-zain,0.7317858258489518
ED_aapmoal,GD-en-doar-zatten-ze-van-smorgens-vroug-tot-soavends-loat-in,0.7761972386931886
ED_aapmoal,GD-heur-ol-pobbe-dij-aaltied-mit-op-berre-ging,0.7859603695807058
ED_aapmoal,OV-elk-popke-kwam-tot-leven,0.7466659922766425
ED_aapmoal,GD-mor-deur-t-wotter-was-aal-t-vaarve-derof-goan-en-nou-was-t-hondje-weer-net-zo-swaart-as-veurtied,0.8065901518898624
ED_aapmoal,GD-mor-ik-mout-hom-eerst-nog-luustern-leren,0.7205177621229463
ED_aapmoal,GD-net-of-der-n-lampie-in-brandde,0.712962390471414
ED_aapmoal,HS-ze-pakte-hom-vaast-en-trok-stain-noar-veuren,0.7217407941566321
ED_aapmoal,RB-nou-hewwe-veur-t-feest-de-doevetil-zo-mooi-opvaarfd-en-nou-is-der-gien-doef-te-zien,0.8245826242941379
ED_aapmoal,HS-en-der-was-haildaal-niks-te-zain,0.7441840732143099
ED_aapmoal,RB-as-ze-noar-huus-tou-lopen-hebben-ze-de-grootste-lol-om-dij-male-gruinteboer,0.7763197155827952
ED_aapmoal,RB-n-doef-ken-je-niet-van-t-ene-stee-noar-t-aner-overplakken-die-moeten-der-zo-vanuut-t-ei-ien,0.7676553472914278
ED_aapmoal,HS-zai-vertelde-t-deur-aan-heur-vrundjes-en-dou-waren-ze-nait-meer-te-holden,0.7075673172975587
ED_aapmoal,RB-tegen-widde-kool-zeggen-wie-ook-wel-van-boeskool,0.815367395859968
ED_aapmoal,GD-zachies-schoof-t-grode-pluzen-gedien-dicht,0.7332072245523038
ED_aapmoal,GD-hai-leek-wel-n-kloune-braaigoaren-zo-zachte-en-zo-rond,0.774570446694649
ED_aapmoal,HS-en-zorgde-veur-aalmoal-bultjes-in-t-blaikveld-achter-t-hoes,0.7960084883777403
ED_aapmoal,GD-de-keunegin-zat-noast-hom-en-huil-zien-pootje-vaste,0.7920403059263144
ED_aapmoal,OV-d-in-mout-we-doar-votdoadelk-mit-aan-gang,0.7711389056264973
ED_aapmoal,HS-els-mos-aaltied-vroug-op-ber,0.7378342635418598
ED_aapmoal,OV-is-de-koning-weer-jeureg,0.7627935476537072
ED_aapmoal,RB-in-de-winkel-stoan-kisten-mit-gruinten-en-fruit-derin,0.7638639881171037
ED_aapmoal,GD-wiert-mos-der-aalweg-noar-kieken,0.7443429731433018
ED_aapmoal,RB-nou-warren-ze-der-vlak-bij-en-konden-alles-van-hiel-dichtbij-bekieken,0.7728071993578084
ED_aapmoal,RB-wel-wait-wat-beters,0.7206423514652854
ED_aapmoal,RB-t-was-ja-krekt-n-sprookje,0.6883813170431645
ED_aapmoal,GD-en-midden-in-dij-kertonnen-deuze-lag-n-lutje-hondje,0.7236704887736984
ED_aapmoal,GD-mor-dou-ze-goud-keek-zag-ze-dat-t-n-klaain-vogeltje-was,0.7415626493567511
ED_aapmoal,HS-zo-ist-ook-oflopen,0.726974557359888
ED_aapmoal,GD-ze-keek-ais-bie-zok-laangs-en-ze-haar-weer-heur-korde-nachtponne-aan,0.7265347472051206
ED_aapmoal,RB-allemoal-kleuren-deur-mekoar-hen,0.815645774781836
ED_aapmoal,RB-k-wait-zeker-dat-gainain-mie-vinden-kin,0.7193101096316767
ED_aapmoal,HS-t-was-beter-dat-ze-doar-nait-maank-gingen,0.7293867079522736
ED_aapmoal,HS-mor-dou-was-der-ain-noakend-wiefke-dat-n-plan-kreeg,0.7268507392611165
ED_aapmoal,GD-ik-wol-dat-ik-hail-mooi-pioanospeulen-kon,0.8698205456471956
ED_aapmoal,OV-dizze-keer-zel-ik-ze-veul-langer-bakken-din-kieken-we-wat-der-gebeurt,0.7660177267324849
ED_aapmoal,HS-nee-der-overkomt-die-niks,0.742207027826411
ED_aapmoal,OV-hail-laank-leden-toun-der-nog-gain-minsen-op-de-wereld-waren,0.7523701882399583
ED_aapmoal,RB-ze-lopen-de-weg-over-noar-n-leegstoand-huus-tou,0.7364296581981538
ED_aapmoal,OV-mos-wel-goud-ruiern-blieven,0.7525646848286339
ED_aapmoal,OV-aapmoal-n-beetje-aans,0.9240530713323575
ED_aapmoal,GD-t-volk-in-de-zoal-ging-stoan-en-klapte-in-handen-en-der-kwam-gain-ende-aan,0.7789787196011829
ED_aapmoal,GD-n-wens-doun-zee-dat-vogeltje,0.7795447311916434
ED_aapmoal,OV-hou-mos-ze-dat-toch-veraandern,0.7584052740366144
ED_aapmoal,GD-en-in-heur-handen-haar-ze-klongel,0.7779869006984121
ED_aapmoal,HS-hufst-nait-baang-veur-ons-te-wezen-hur-wie-doun-die-niks,0.7605049726055441
ED_aapmoal,GD-en-veurdat-ze-der-op-verdocht-was-stapte-ze-n-grode-schouwburgzoal-binnen,0.7594473050201438
ED_aapmoal,OV-hai-is-slim-lekker,0.7069388577493254
ED_aapmoal,HS-dou-inains-heurde-ze-wat-tegen-t-roam-aan-tikken,0.7651263268425974
ED_aapmoal,GD-t-was-ook-ja-n-hail-biezundere-swieniegel,0.7680657224704963
ED_aapmoal,RB-hai-vrift-over-zien-zere-rug,0.7493961103655427
ED_aapmoal,GD-n-haile-gehaimzinnege-hudde-hur,0.7391859669746803
ED_aapmoal,HS-en-ze-woarschaauwden-heur-ook-nog,0.8035573622052196
ED_aapmoal,HS-ze-leken-nait-kwoad,0.807234244887951
ED_aapmoal,HS-doar-ging-t-hin,0.7443109046646672
ED_aapmoal,HS-en-dou-mozzen-ze-nog-n-poar-treden-noar-kelder-tou,0.7823617422177491
ED_aapmoal,OV-ze-doofden-t-vuur-en-hoalden-de-klaaipopkes-deroet,0.7474455490578886
ED_aapmoal,GD-gain-moane-meer-te-zain,0.8288728897703628
ED_aapmoal,GD-paulien-en-alfred-haren-de-haile-dag-speuld-in-de-dreuge-sloot-dij-tussen-baaide-huzen-lag,0.785756074913175
ED_aapmoal,HS-begon-els-t-zulfs-schier-te-vinden,0.727552867516003
ED_aapmoal,RB-onderin-de-tas-ligt-moe-heur-poddemonnee,0.8521849516222985
ED_aapmoal,GD-snommedags-kwammen-opa-en-oma-op-veziede,0.7645959745402652
ED_aapmoal,HS-mor-ze-wollen-t-toch-ook-weer-nait-stiltjes-doun,0.7358137152445112
ED_aapmoal,HS-kroop-ze-tot-ber-oet-en-ging-veur-t-roam-van-t-akkenailtje-stoan,0.7790161528883949
ED_aapmoal,GD-moust-mor-kieken,0.7577198646536423
ED_aapmoal,GD-t-leek-wel-of-ze-zo-uut-n-vertelster-stapt-was,0.7548330548851316
ED_aapmoal,RB-hai-let-zok-valen-en-koppeltjedoekt-over-de-grond,0.7866652221318782
ED_aapmoal,HS-dat-liekt-ja-haildaal-nait,0.748620034219348
ED_aapmoal,GD-op-n-flewailen-kuzzentje-lag-n-golden-medallie-aan-n-rood-zieden-lint,0.8094728186434962
ED_aapmoal,RB-k-bin-gek-op-fruit,0.7111641509309998
ED_aapmoal,RB-al-wel-n-haalf-uur-hadden-ze-der-zeten,0.7645970577612692
ED_aapmoal,HS-wie-wollen-vanoavend-noar-borg-hier-in-t-dorp,0.7586237235310235
ED_aapmoal,OV-mor-op-t-lest-vond-ze-dat-t-nou-lang-genog-duurd-haar,0.7458740815646735
ED_aapmoal,OV-ze-stoarde-noar-t-wotter-van-t-slootje-woar-ze-vlakbie-zat-en-puulde-mit-heur-handen-wat-rond-ien-de-natte-klaai,0.7709959788611362
ED_aapmoal,OV-loat-de-toart-ofkoelen-en-zet-hom-n-nacht-ien-de-koelkast,0.8170195013168939
ED_aapmoal,HS-t-was-november-en-hail-stil-boetendeur,0.7649126681495002
ED_aapmoal,GD-dien-tromme-nait-vergeten,0.7474448051745567
ED_aapmoal,RB-de-gruinteboer-staait-mit-n-blaauw-schoet-veur-achter-de-teunbaank,0.7763883757027625
ED_aapmoal,HS-ze-deden-niks-aans-as-sloapen,0.7704396284969657
ED_aapmoal,GD-doar-paasde-zai-ins-nait-tussen-met-heur-korde-nachtponne-aan,0.7375806793077078
ED_aapmoal,HS-t-was-nog-te-vroug,0.7196452522310708
ED_aapmoal,GD-dou-mie-aine,0.7457763919228485
ED_aapmoal,RB-de-winkeldeur-staait-open,0.7517108176316514
ED_aapmoal,HS-deur-aal-dij-gaangen-onder-grond,0.7685005139188272
ED_aapmoal,GD-wat-kon-hom-t-ook-verschelen,0.7361188152921028
ED_aapmoal,RB-de-beide-muskes-werden-zo-neisgiereg-dat-ze-zomor-van-t-bredje-of-vlogen-en-aan-de-overkaant-van-t-schoelplein-op-de-geut-van-n-boerderij-zitten-gingen,0.8456047928192039
ED_aapmoal,OV-perbaaier-de-bodem-zo-goud-meugelk-te-bedekken,0.8213707537515205
ED_aapmoal,HS-doar-ston-t-wichtje-allain-in-t-duuster,0.711871735458508
ED_aapmoal,RB-de-beide-muskes-kropen-hiel-benaauwd-vot-ien-de-doevetil-zodat-gien-een-heur-zien-kon,0.8216163933114333
ED_aapmoal,RB-den-geft-hai-de-puut-mit-appels-aan-froukje,0.7419405586000092
ED_aapmoal,GD-ze-konden-goud-zain-want-ze-haren-aalmoal-n-brille-op,0.7867644088367569
ED_aapmoal,RB-zai-stopt-hom-in-heur-tas,0.7183756767946106
ED_aapmoal,HS-widde-wieven-gingen-in-n-krinkje-stoan-en-vongen-heur-op,0.7441122788317771
ED_aapmoal,RB-ze-gingen-op-de-dakgeut-van-de-schoel-zitten,0.7592552672088329
ED_aapmoal,GD-ze-haren-van-wat-stroekerij-en-n-poar-ol-dekens-n-hudde-baauwd,0.7798008923797928
ED_aapmoal,OV-omdat-ze-nou-n-groot-gezin-hadden-mit-hail-veul-kiender-om-veur-te-zorgen,0.7365838926305222
ED_aapmoal,HS-noakende-wiefkes-wollen-noamelk-noar-boeten-tou,0.7539707614077954
ED_aapmoal,GD-en-je-mozzen-wel-zingen-of-je-wollen-of-nait,0.7896615070783884
ED_aapmoal,GD-en-hai-gaf-hom-nog-n-stiever-stotje,0.7296035892603285
ED_aapmoal,HS-en-t-zat-ook-nog-potdicht-van-de-mist,0.7735414020689817
ED_aapmoal,HS-en-dou-mouken-ze-n-grode-bocht-noar-links,0.6976024555622073
ED_aapmoal,GD-en-nou-haar-paulien-van-alfred-toch-zon-mooie-staine-kregen,0.7747733537328869
ED_aapmoal,RB-dat-binnen-rode-kolen-gruinteboer,0.7855763165812235
ED_aapmoal,HS-en-vil-in-n-daipe-sloap,0.7945300317987078
ED_aapmoal,HS-haar-ze-dat-wel-goud-heurd,0.745324520438992
ED_aapmoal,GD-ze-trok-gedienen-nait-dicht,0.7103215523951365
ED_aapmoal,RB-de-gruinteboer-knipt-in-zien-rooie-wangen,0.7913287518126295
ED_aapmoal,HS-wat-kon-ze-nou-toch-bedenken-om-te-doun-ze-verveelde-heur,0.7544053067919081
ED_aapmoal,HS-t-wer-eerst-weer-veur-n-tiedje-rusteg-onder-grond,0.7536608860267809
ED_aapmoal,GD-t-hondje-bedochde-zok-nait-en-sprong-de-viever-in,0.7237477591262309
ED_aapmoal,GD-dou-hai-zo-wit-was-as-snij-runde-t-hondje-haard-weg,0.7578051610445588
ED_aapmoal,HS-ze-haren-zo-onnaaierd-dat-ze-wel-bie-hom-op-rug-mitvoaren-konden,0.7522582650806158
ED_aapmoal,OV-loat-we-nog-n-poar-moaken,0.7685890179333853
ED_aapmoal,OV-aapmoal-verschillend-mor-aapmoal-prachteg-van-kleur,0.9081482583146377
ED_aapmoal,HS-t-was-nog-volop-winter-in-toen,0.7789328002617302
ED_aapmoal,HS-ze-heurde-dat-schoef-van-deur-of-doan-wer,0.7502688410594568
ED_aapmoal,GD-nou-den-zel-t-wel-zo-wezen,0.696899472577809
ED_aapmoal,GD-en-hai-gaf-hom-n-stotje-in-de-rogge,0.780940950164304
ED_aapmoal,OV-en-ook-aapmoal-weer-n-beetje-verschillend,0.8981069463582155
ED_aapmoal,HS-wat-zol-ze-doun,0.7139274801399813
ED_aapmoal,GD-midden-in-de-keuken-ston-n-kertonnen-deuze,0.7109693482769124
ED_aapmoal,OV-ton-kwammen-der-een-paar-andere-landen-en-dee-hebt-dat-ondeugende-land-vot-ejag,0.7644005421484903
ED_aapmoal,OV-verdail-din-de-jam-over-dien-toart,0.8010500800376243
ED_aapmoal,GD-in-zeuvenhuzen-was-ais-n-routswaart-hondje-dij-nooit-mit-aander-hondjes-mitdoun-mog-as-ze-aan-t-speulen-waren,0.8152649330742984
ED_aapmoal,HS-els-keek-wel-wat-vremd-tegen-ales-aan,0.7532086111711234
ED_aapmoal,HS-al-was-grond-wel-lekker-zaacht,0.7778581110333271
ED_aapmoal,OV-en-zo-is-t-kommen-dat-der-zoveul-verschillende-kiender-op-de-wereld-kommen-binnen,0.7609567447942656
